4.165	شاه	شاه	šâh
4.165	افسون-گشای	افسون-گشای	afsûn-gušây
4.166	بجستند	fail	noxlit
4.166	زان	fail	noxlit
4.166	سخت	سخت	saḫt
4.166	سرما	سرما	sarmâ
4.166	ز	ز	zi
4.166	جای	جای	ǧây
4.167	بدان	fail	noxlit
4.167	ایزدی	ایزدی	îzadî
4.167	فر	فر	far
4.167	و	و	û
4.167	فرزانگی	فرزانگی	farzânagî
4.168	به	به	bih
4.168	افسون	افسون	afsûn
4.168	شاهان	fail	noxlit
4.168	و	و	û
4.168	مردانگی	مردانگی	mardânagî
4.169	بر	بر	bar:bur
4.169	آن	آن	ân
4.169	بند	بند	band
4.169	جادو	جادو	ǧâdû
4.169	ببستند	fail	noxlit
4.169	راه	راه	râh
4.170	نکرد	fail	noxlit
4.170	ایچ	ایچ	îč
4.170	سرما	سرما	sarmâ
4.170	بدیشان	fail	noxlit
4.170	نگاه	نگاه	nigâh
4.171	چو	چو	čû
4.171	خورشید	خورشید	ḫvaršîd
4.171	بر	بر	bar:bur
4.171	زد	زد	zad
4.171	سر	سر	sar
4.171	از	از	az
4.171	تیغ	تیغ	tîġ
4.171	کوه	کوه	kûh
4.172	بیآمد	fail	noxlit
4.172	سبک	سبک	sabuk
4.172	مرد	مرد	mard:murd
4.172	افسون-پژوه	افسون-پژوه	afsûn-pižûh
4.173	به	به	bih
4.173	نزد	نزد	nazd
4.173	سه	سه	sih
4.173	داماد	داماد	dâmâd
4.173	آزاد	آزاد	âzâd
4.173	مرد	مرد	mard:murd
4.174	که	که	kih
4.174	بیند	fail	noxlit
4.174	رخان-شان	fail	noxlit
4.174	شده	fail	noxlit
4.174	لاجورد	لاجورد	lâǧvard
4.175	فسرده	fail	noxlit
4.175	به	به	bih
4.175	سرما	سرما	sarmâ
4.175	و	و	û
4.175	برگشته	fail	noxlit
4.175	کار	کار	kâr
4.176	بمانده	fail	noxlit
4.176	سه	سه	sih
4.176	دختر	دختر	duḫtar
4.176	بدو	fail	noxlit
4.176	یادگار	یادگار	yâd-gâr
4.177	چنین	چنین	čun-în
4.177	خواست	خواست	ḫvâst
4.177	کردن	fail	noxlit
4.177	بدیشان	fail	noxlit
4.177	نگاه	نگاه	nigâh
4.178	نه	نه	nah:nih
4.178	بر	بر	bar:bur
4.178	آرزو	آرزو	ârzû
4.178	گشت	گشت	gašt
4.178	خورشید	خورشید	ḫvaršîd
4.178	و	و	û
4.178	ماه	ماه	mâh
4.179	سه	سه	sih
4.179	آزاده	آزاده	âzâdah
4.179	را	را	râ
4.179	دید	دید	dîd
4.179	چون	چون	čûn
4.179	ماه	ماه	mâh
4.179	نو	نو	nav
4.180	نشسته	fail	noxlit
4.180	بر	بر	bar:bur
4.180	آن	آن	ân
4.180	خسروی	خسروی	ḫusravî
4.180	گاه	گاه	gâh
4.180	نو	نو	nav
4.181	بدانست	fail	noxlit
4.181	افسون	افسون	afsûn
4.181	نیامد	fail	noxlit
4.181	به	به	bih
4.181	کار	کار	kâr
4.182	نباید	fail	noxlit
4.182	بدین	fail	noxlit
4.182	برد	برد	burd
4.182	خود	خود	ḫvad:ḫûd
4.182	روزگار	روزگار	rûzgâr
4.183	نشستن	fail	noxlit
4.183	گهی	fail	noxlit
4.183	ساخت	ساخت	sâḫt
4.183	شاه	شاه	šâh
4.183	یمن	یمن	yaman
4.184	همه	همه	hamah
4.184	نامداران	fail	noxlit
4.184	شدند	fail	noxlit
4.184	انجمن	انجمن	anǧuman
4.185	در	در	dar
4.185	گنجهای	fail	noxlit
4.185	کهن	کهن	kuhun
4.185	کرد	کرد	kard
4.185	باز	باز	bâz
4.186	گشاد	گشاد	gušâd
4.186	آنکه	fail	noxlit
4.186	یک	یک	yak
4.186	چند	چند	čand
4.186	گه	گه	gah
4.186	بود	بود	bûd
4.186	راز	راز	râz
4.187	سه	سه	sih
4.187	خورشید	خورشید	ḫvaršîd
4.187	رخ	رخ	ruḫ
4.187	را	را	râ
4.187	چو	چو	čû
4.187	باغ	باغ	bâġ
4.187	بهشت	بهشت	bihišt
4.188	که	که	kih
4.188	موبد	موبد	mûbad
4.188	چو	چو	čû
4.188	ایشان	ایشان	îšân
4.188	صنوبر	صنوبر	ṣanavbar
4.188	نکشت	fail	noxlit
4.189	ابا	ابا	abâ
4.189	تاج	تاج	tâǧ
4.189	و	و	û
4.189	با	با	bâ
4.189	گنج	گنج	ganǧ
4.189	نادیده	نادیده	nâ-dîdah
4.189	رنج	رنج	ranǧ
4.190	مگر	مگر	magar
4.190	زلفشان	fail	noxlit
4.190	دیده	دیده	dîdah
4.190	رنج	رنج	ranǧ
4.190	شکنج	شکنج	šikanǧ
4.191	بیاورد	fail	noxlit
4.191	و	و	û
4.191	هر	هر	har
4.191	سه	سه	sih
4.191	بدیشان	fail	noxlit
4.191	سپرد	سپرد	sipard:sipurd
4.192	که	که	kih
4.192	سه	سه	sih
4.192	ماه	ماه	mâh
4.192	نو	نو	nav
4.192	بود	بود	bûd
4.192	و	و	û
4.192	سه	سه	sih
4.192	شاه	شاه	šâh
4.192	گرد	گرد	gard:gird:gurd
4.193	ز	ز	zi
4.193	کینه	کینه	kînah
4.193	به	به	bih
4.193	دل	دل	dil
4.193	گفت	گفت	guft
4.193	شاه	شاه	šâh
4.193	یمن	یمن	yaman
4.194	که	که	kih
4.194	بد	بد	bad.:bud
4.194	زافریدون	fail	noxlit
4.194	نیآمد	fail	noxlit
4.194	به	به	bih
4.194	من-	من	noxlit
4.195	بد	بد	bad.:bud
4.195	از	از	az
4.195	من	من	man
4.195	که	که	kih
4.195	هرگز	هرگز	hargiz
4.195	مبادم	fail	noxlit
4.195	نشان	نشان	nišân
4.196	که	که	kih
4.196	ماده	ماده	mâdah
4.196	شد	شد	šud
4.196	از	از	az
4.196	تخم	تخم	tuḫm
4.196	نرّه	نرّه	narrah
4.196	کیان-	fail	noxlit
4.197	به	به	bih
4.197	اختر	اختر	aḫtar
4.197	کسی	fail	noxlit
4.197	دان	دان	dân
4.197	که	که	kih
4.197	دخترش	fail	noxlit
4.197	نیست	نیست	nîst
4.198	چو	چو	čû
4.198	دختر	دختر	duḫtar
4.198	بود	بود	bûd
4.198	روشن	روشن	rûšan
4.198	اخترش	fail	noxlit
4.198	نیست-	نیست	noxlit
4.199	به	به	bih
4.199	پیش	پیش	pîš
4.199	همه	همه	hamah
4.199	موبدان	fail	noxlit
4.199	سرو	سرو	sarv
4.199	گفت	گفت	guft
4.200	که	که	kih
4.200	زیبا	fail	noxlit
4.200	بود	بود	bûd
4.200	ماه	ماه	mâh
4.200	را	را	râ
4.200	شاه	شاه	šâh
4.200	جفت	جفت	ǧuft
4.201	بدانید	fail	noxlit
4.201	کین	کین	kîn.:k-în
4.201	سه	سه	sih
4.201	جهان-بین	جهان-بین	ǧihân-bîn
4.201	من	من	man
4.202	سپردم	fail	noxlit
4.202	بدیشان	fail	noxlit
4.202	به	به	bih
4.202	آیین	آیین	âyîn
4.202	من	من	man
4.203	بدان	fail	noxlit
4.203	تا	تا	tâ
4.203	چو	چو	čû
4.203	دیده	دیده	dîdah
4.203	بدارندشان	fail	noxlit
4.204	چو	چو	čû
4.204	جان	جان	ǧân
4.204	پیش	پیش	pîš
4.204	دل	دل	dil
4.204	بر	بر	bar:bur
4.204	نگارندشان	fail	noxlit
4.205	خروشید	خروشید	ḫurûšîd
4.205	و	و	û
4.205	بار	بار	bâr
4.205	عروسان	fail	noxlit
4.205	ببست	fail	noxlit
4.206	ابر	ابر	abr
4.206	برز	برز	burz
4.206	شرزه	شرزه	šarzah
4.206	هیونان	fail	noxlit
4.206	مست	مست	mast
4.207	ز	ز	zi
4.207	گوهر	گوهر	gavhar
4.207	یمن	یمن	yaman
4.207	گشته	fail	noxlit
4.207	افروخته	fail	noxlit
4.208	عماری	عماری	ʿamârî
4.208	یک	یک	yak
4.208	اندر	اندر	andar
4.208	دگر	دگر	digar
4.208	دوخته	fail	noxlit
4.209	چو	چو	čû
4.209	فرزند	فرزند	farzand
4.209	باشد	fail	noxlit
4.209	به	به	bih
4.209	آیین	آیین	âyîn
4.209	و	و	û
4.209	فرّ	فرّ	noxlit
4.210	گرامی	گرامی	girâmî
4.210	به	به	bih
4.210	دل	دل	dil
4.210	بر	بر	bar:bur
4.210	چه	چه	čih
4.210	ماده	ماده	mâdah
4.210	چه	چه	čih
4.210	نر	نر	nar
4.211	ابا	ابا	abâ
4.211	چتر	چتر	čatr
4.211	و	و	û
4.211	با	با	bâ
4.211	خواسته	خواسته	ḫvâstah
4.211	شاهوار	fail	noxlit
4.212	کسی	fail	noxlit
4.212	کردشان	fail	noxlit
4.212	و	و	û
4.212	برآراست	fail	noxlit
4.212	کار	کار	kâr
4.213	به	به	bih
4.213	سوی	سوی	sûy
4.213	فریدون	فریدون	farîdûn
4.213	نهادند	fail	noxlit
4.213	روی	روی	rûy
4.214	جوانان	fail	noxlit
4.214	بیدار	بیدار	bîdâr
4.214	دل	دل	dil
4.214	راه	راه	râh
4.214	جوی	جوی	ǧûy
5.1	چو	چو	čû
5.1	آن	آن	ân
5.1	کرده	fail	noxlit
5.1	شد	شد	šud
5.1	روز	روز	rûz
5.1	برگشت	fail	noxlit
5.1	و	و	û
5.1	بخت	بخت	baḫt
5.2	بپژمرد	fail	noxlit
5.2	برگ	برگ	barg
5.2	کیانی	کیانی	kayânî
5.2	درخت	درخت	diraḫt
5.3	کرانه	کرانه	noxlit
5.3	گزید	گزید	guzîd
5.3	از	از	az
5.3	بر	بر	bar:bur
5.3	تاج	تاج	tâǧ
5.3	و	و	û
5.3	گاه	گاه	gâh
5.4	نهاده	fail	noxlit
5.4	بر	بر	bar:bur
5.4	خود	خود	ḫvad:ḫûd
5.4	سر	سر	sar
5.4	آن	آن	ân
5.4	سه	سه	sih
5.4	شاه	شاه	šâh
5.5	همی	همی	hamî
5.5	هر	هر	har
5.5	زمان	زمان	zamân
5.5	زار	زار	zâr
5.5	بگریستی	fail	noxlit
5.6	به	به	bih
5.6	دشواری	دشواری	dušvârî
5.6	اندر	اندر	andar
5.6	همی	همی	hamî
5.6	زیستی	fail	noxlit
5.7	به	به	bih
5.7	نوحه	نوحه	navḥah
5.7	درون	درون	darûn
5.7	هر	هر	har
5.7	زمانی	fail	noxlit
5.7	بزار	fail	noxlit
5.8	چنین	چنین	čun-în
5.8	گفتی	fail	noxlit
5.8	آن	آن	ân
5.8	نامور	نامور	noxlit
5.8	شهریار	شهریار	šahryâr
5.9	که	که	kih
5.9	برگشت	fail	noxlit
5.9	و	و	û
5.9	تاریک	تاریک	târîk
5.9	شد	شد	šud
5.9	روز	روز	rûz
5.9	من	من	man
5.10	از	از	az
5.10	آن	آن	ân
5.10	سه	سه	sih
5.10	دل	دل	dil
5.10	افروز	افروز	afrûz
5.10	دلسوز	دلسوز	noxlit
5.10	من	من	man
5.11	به	به	bih
5.11	زاری	زاری	zârî
5.11	چنین	چنین	čun-în
5.11	کشته	fail	noxlit
5.11	در	در	dar
5.11	پیش	پیش	pîš
5.11	من	من	man
5.12	به	به	bih
5.12	کینه	کینه	kînah
5.12	به	به	bih
5.12	کام	کام	kâm
5.12	بداندیش	بداندیش	bad-ândîš
5.12	من	من	man
5.13	هم	هم	ham
5.13	از	از	az
5.13	بدخوئی	بدخوئی	bad-ḫûyî
5.13	هم	هم	ham
5.13	ز	ز	zi
5.13	کردار	کردار	kardâr
5.13	بد	بد	bad.:bud
5.14	به	به	bih
5.14	روی	روی	rûy
5.14	جوانان	fail	noxlit
5.14	چنین	چنین	čun-în
5.14	بد	بد	bad.:bud
5.14	رسد	fail	noxlit
5.15	نبردند	fail	noxlit
5.15	فرمان	فرمان	farmân
5.15	من	من	man
5.15	لاجرم	لاجرم	lâ-ǧaram
5.16	جهان	جهان	ǧihân
5.16	گشت	گشت	gašt
5.16	بر	بر	bar:bur
5.16	هر	هر	har
5.16	سه	سه	sih
5.16	برنا	برنا	barnâ
5.16	دژم	دژم	dižam
5.17	پر	پر	par:pur
5.17	از	از	az
5.17	خون	خون	ḫûn
5.17	دل	دل	dil
5.17	و	و	û
5.17	پر	پر	par:pur
5.17	گریه	گریه	giryah
5.17	دو	دو	dav:dû
5.17	روی	روی	rûy
5.18	چنین	چنین	čun-în
5.18	تا	تا	tâ
5.18	زمانه	زمانه	zamânah
5.18	سر	سر	sar
5.18	آمد	آمد	âmad
5.18	بروی	fail	noxlit
5.19	فریدون	فریدون	farîdûn
5.19	بشد	fail	noxlit
5.19	نام	نام	nâm
5.19	از	از	az
5.19	او	او	û
5.19	ماند	ماند	mând
5.19	باز	باز	bâz
5.20	بر	بر	bar:bur
5.20	آمد	آمد	âmad
5.20	بر	بر	bar:bur
5.20	این	این	în
5.20	روزگاری	fail	noxlit
5.20	دراز	دراز	dirâz
5.21	همه	همه	hamah
5.21	نیکنامی	نیکنامی	nîk-nâmî
5.21	بد	بد	bad.:bud
5.21	و	و	û
5.21	راستی	راستی	râstî
5.22	که	که	kih
5.22	کرد	کرد	kard
5.22	ای	ای	ay:î
5.22	پسر	پسر	pusar
5.22	سود	سود	sûd
5.22	از	از	az
5.22	کاستی	کاستی	kâstî
5.23	منوچهر	منوچهر	minûčihr
5.23	بنهاد	fail	noxlit
5.23	تاج	تاج	tâǧ
5.23	کیان	fail	noxlit
5.24	ببستش	fail	noxlit
5.24	به	به	bih
5.24	زنار	fail	noxlit
5.24	خونین	خونین	ḫûnîn
5.24	میان	میان	miyân
5.25	بر	بر	bar:bur
5.25	آئین	fail	noxlit
5.25	شاهان	fail	noxlit
5.25	یکی	fail	noxlit
5.25	دخمه	دخمه	daḫmah
5.25	کرد	کرد	kard
5.26	چه	چه	čih
5.26	از	از	az
5.26	زر	زر	zar
5.26	سرخ	سرخ	surḫ
5.26	و	و	û
5.26	چه	چه	čih
5.26	از	از	az
5.26	لاژورد	لاژورد	lâžvard
5.27	نهادند	fail	noxlit
5.27	زیر	زیر	zîr
5.27	اندرش	fail	noxlit
5.27	تخت	تخت	taḫt
5.27	عاج	عاج	ʿâǧ
5.28	بیاویختند	fail	noxlit
5.28	از	از	az
5.28	بر	بر	bar:bur
5.28	عاج	عاج	ʿâǧ
5.28	تاج	تاج	tâǧ
5.29	به	به	bih
5.29	پدرود	پدرود	padrûd
5.29	کردنش	fail	noxlit
5.29	رفتند	fail	noxlit
5.29	پیش	پیش	pîš
5.30	چنان-چون	fail	noxlit
5.30	بود	بود	bûd
5.30	رسم	رسم	rasm
5.30	آئین	fail	noxlit
5.30	و	و	û
5.30	کیش	کیش	kîš
5.31	در	در	dar
5.31	دخمه	دخمه	daḫmah
5.31	بستند	fail	noxlit
5.31	بر	بر	bar:bur
5.31	شهریار	شهریار	šahryâr
5.32	شد	شد	šud
5.32	آن	آن	ân
5.32	ارجمند	ارجمند	arǧumand
5.32	از	از	az
5.32	جهان	جهان	ǧihân
5.32	خوار	خوار	ḫvâr
5.32	و	و	û
5.32	زار	زار	zâr
5.33	منوچهر	منوچهر	minûčihr
5.33	یک	یک	yak
5.33	هفته	هفته	haftah
5.33	با	با	bâ
5.33	درد	درد	dard
5.33	بود	بود	bûd
5.34	دو	دو	dav:dû
5.34	چشمش	fail	noxlit
5.34	پر	پر	par:pur
5.34	آب	آب	âb
5.34	و	و	û
5.34	دو	دو	dav:dû
5.34	رخ	رخ	ruḫ
5.34	زرد	زرد	zard
5.34	بود	بود	bûd
5.35	جهانا	fail	noxlit
5.35	سراسر	سراسر	sar-â-sar
5.35	فسوسی	fail	noxlit
5.35	و	و	û
5.35	باد	باد	bâd
5.36	به-	به	noxlit
5.36	تو	تو	tû
5.36	نیست	نیست	nîst
5.36	مرد	مرد	mard:murd
5.36	خردمند	خردمند	ḫirad-mand
5.36	شاد	شاد	šâd
5.37	یکایک	یکایک	yak-â-yak
5.37	همی	همی	hamî
5.37	پروری	fail	noxlit
5.37	شان	شان	šân
5.37	به	به	bih
5.37	ناز	ناز	nâz
5.38	چه	چه	čih
5.38	کوتاه	کوتاه	kûtâh
5.38	عمر	عمر	ʿumr
5.38	و	و	û
5.38	چه	چه	čih
5.38	عمر	عمر	ʿumr
5.38	دراز	دراز	dirâz
5.39	چو	چو	čû
5.39	مر	مر	mar
5.39	داده	fail	noxlit
5.39	را	را	râ
5.39	باز	باز	bâz
5.39	خواهی	fail	noxlit
5.39	ستد	ستد	sitad
5.40	چه	چه	čih
5.40	غم	غم	ġam
5.40	گر	گر	gar
5.40	بود	بود	bûd
5.40	خاک	خاک	ḫâk
5.40	آن	آن	ân
5.40	گر	گر	gar
5.40	بسد	بسد	busad
5.41	اگر	اگر	agar
5.41	شهریاری	fail	noxlit
5.41	و	و	û
5.41	گر	گر	gar
5.41	زیردست	زیردست	zîr-dast
5.42	چر	چر	čar
5.42	از	از	az
5.42	تو	تو	tû
5.42	جهان	جهان	ǧihân
5.42	این	این	în
5.42	نفس	نفس	nafas
5.42	را	را	râ
5.42	گسست	گسست	gusist
5.43	همه	همه	hamah
5.43	درد	درد	dard
5.43	و	و	û
5.43	خوشی	خوشی	ḫvašî
5.43	تو	تو	tû
5.43	شد	شد	šud
5.43	چو	چو	čû
5.43	خواب	خواب	ḫvâb
5.44	به	به	bih
5.44	جاوید	جاوید	ǧâvîd
5.44	ماندن	fail	noxlit
5.44	دلت	fail	noxlit
5.44	را	را	râ
5.44	متاب	fail	noxlit
5.45	خنک	خنک	ḫunuk
5.45	آن	آن	ân
5.45	کز	کز	k-az
5.45	او	او	û
5.45	نیکوئی	fail	noxlit
5.45	یادگار	یادگار	yâd-gâr
5.46	بماند	fail	noxlit
5.46	اگر	اگر	agar
5.46	بنده	بنده	bandah
5.46	گر	گر	gar
5.46	شهریار	شهریار	šahryâr
6.1	چنان	چنان	čunân
6.1	بد	بد	bad.:bud
6.1	که	که	kih
6.1	روزی	fail	noxlit
6.1	چنان	چنان	čunân
6.1	کرد	کرد	kard
6.1	رای	رای	rây
6.2	که	که	kih
6.2	در	در	dar
6.2	پادشاهی	پادشاهی	pâdišâhî
6.2	بجنبد	fail	noxlit
6.2	ز	ز	zi
6.2	جای	جای	ǧây
6.3	برون	برون	birûn
6.3	رفت	رفت	raft:ruft
6.3	با	با	bâ
6.3	ویژه	ویژه	vîžah
6.3	گردان	گردان	gardân
6.3	خویش	خویش	ḫûîš
6.4	که	که	kih
6.4	با	با	bâ
6.4	وی	وی	vay
6.4	یکی	fail	noxlit
6.4	بودشان	fail	noxlit
6.4	رای	رای	rây
6.4	و	و	û
6.4	کیش	کیش	kîš
6.5	سوی	سوی	sûy
6.5	کشور	کشور	kišvar
6.5	هندوان	هندوان	hinduvân
6.5	کرد	کرد	kard
6.5	رای	رای	rây
6.6	سوی	سوی	sûy
6.6	کابل	کابل	kâbul
6.6	و	و	û
6.6	دنبر	دنبر	danbar
6.6	و	و	û
6.6	مرغ	مرغ	marġ:murġ
6.6	و	و	û
6.6	مای	مای	mây
6.7	بهر	بهر	bahr
6.7	جای	جای	ǧây
6.7	گاهی	fail	noxlit
6.7	بیاراستی	fail	noxlit
6.8	می	می	may:mî
6.8	و	و	û
6.8	رود	رود	rûd
6.8	و	و	û
6.8	رامشگران	fail	noxlit
6.8	خواستی	fail	noxlit
6.9	گشاده	fail	noxlit
6.9	در	در	dar
6.9	گنج	گنج	ganǧ
6.9	و	و	û
6.9	افگنده	fail	noxlit
6.9	رنج	رنج	ranǧ
6.10	بر	بر	bar:bur
6.10	آئین	fail	noxlit
6.10	و	و	û
6.10	رسم	رسم	rasm
6.10	سرای	سرای	sarây:sirây
6.10	سپنج	سپنج	sipanǧ
6.11	ز	ز	zi
6.11	زابل	زابل	zâbul
6.11	به	به	bih
6.11	کابل	کابل	kâbul
6.11	رسید	رسید	rasîd
6.11	آن	آن	ân
6.11	زمان	زمان	zamân
6.12	گراز	گراز	gurâz
6.12	آن	آن	ân
6.12	و	و	û
6.12	خندان	fail	noxlit
6.12	دل	دل	dil
6.12	و	و	û
6.12	شادمان	شادمان	šâd-mân
6.13	یکی	fail	noxlit
6.13	پادشاه	پادشاه	noxlit
6.13	بود	بود	bûd
6.13	مهراب	fail	noxlit
6.13	نام	نام	nâm
6.14	زبردست	زبردست	zabardast
6.14	و	و	û
6.14	با	با	bâ
6.14	گنج	گنج	ganǧ
6.14	و	و	û
6.14	گسترده	fail	noxlit
6.14	کام	کام	kâm
6.15	به	به	bih
6.15	بالا	بالا	bâlâ
6.15	به	به	bih
6.15	کردار	کردار	kardâr
6.15	آزاده	آزاده	âzâdah
6.15	سرو	سرو	sarv
6.16	به	به	bih
6.16	رخ	رخ	ruḫ
6.16	چون	چون	čûn
6.16	بهار	بهار	bahâr
6.16	و	و	û
6.16	به	به	bih
6.16	رفتن	fail	noxlit
6.16	تذرو	تذرو	taẕarv
6.17	دل	دل	dil
6.17	بخردان	fail	noxlit
6.17	داشت	داشت	dâšt
6.17	مغز	مغز	maġz
6.17	ردان	fail	noxlit
6.18	دو	دو	dav:dû
6.18	کتف	کتف	kitf
6.18	یلان	fail	noxlit
6.18	و	و	û
6.18	هش	هش	noxlit
6.18	موبدان	fail	noxlit
6.19	ز	ز	zi
6.19	ضحاک	fail	noxlit
6.19	تازی	تازی	tâzî
6.19	گهر	گهر	guhar
6.19	داشتی	fail	noxlit
6.20	ز	ز	zi
6.20	کابل	کابل	kâbul
6.20	همه	همه	hamah
6.20	بوم	بوم	bûm
6.20	و	و	û
6.20	بر	بر	bar:bur
6.20	داشتی	fail	noxlit
6.21	همی	همی	hamî
6.21	داد	داد	dâd
6.21	هر	هر	har
6.21	سال	سال	sâl
6.21	با	با	bâ
6.21	سام	سام	sâm
6.21	ساو	ساو	sâv
6.22	که	که	kih
6.22	با	با	bâ
6.22	وی	وی	vay
6.22	به	به	bih
6.22	رزمش	fail	noxlit
6.22	نبود	fail	noxlit
6.22	ایچ	ایچ	îč
6.22	تاو	تاو	tâv
6.23	چو	چو	čû
6.23	آگه	آگه	âgah
6.23	شد	شد	šud
6.23	از	از	az
6.23	کار	کار	kâr
6.23	دستان	دستان	dastân
6.23	سام	سام	sâm
6.24	کابل	کابل	kâbul
6.24	بیامد	fail	noxlit
6.24	به	به	bih
6.24	هنگام	هنگام	hangâm
6.24	بام	بام	bâm
6.25	ابا	ابا	abâ
6.25	گنجم	fail	noxlit
6.25	و	و	û
6.25	اسپان	fail	noxlit
6.25	آراسته	fail	noxlit
6.26	غلامان	fail	noxlit
6.26	و	و	û
6.26	هر	هر	har
6.26	گونهٔ	fail	noxlit
6.26	خواسته	خواسته	ḫvâstah
6.27	ز	ز	zi
6.27	دینار	دینار	dînâr
6.27	و	و	û
6.27	یاتوت	fail	noxlit
6.27	و	و	û
6.27	مشک	مشک	mišk
6.27	و	و	û
6.27	عبیر	عبیر	ʿabîr
6.28	ز	ز	zi
6.28	دیبای	fail	noxlit
6.28	زربفت	زربفت	zar-baft
6.28	و	و	û
6.28	خز	fail	noxlit
6.28	و	و	û
6.28	حریر	حریر	ḥarîr
6.29	یکی	fail	noxlit
6.29	تاج	تاج	tâǧ
6.29	پر	پر	par:pur
6.29	گوهر	گوهر	gavhar
6.29	شاهوار	fail	noxlit
6.30	یکی	fail	noxlit
6.30	طوق	طوق	ṭavq
6.30	زرین	fail	noxlit
6.30	زبرجدنگار	fail	noxlit
6.31	سران	fail	noxlit
6.31	سرکه	fail	noxlit
6.31	بودند	fail	noxlit
6.31	و	و	û
6.31	کابل	کابل	kâbul
6.31	سپاه	سپاه	sipâh
6.32	بیاورد	fail	noxlit
6.32	با	با	bâ
6.32	خویشتن	خویشتن	ḫvîš-tan
6.32	سوی	سوی	sûy
6.32	راه	راه	râh
6.33	چو	چو	čû
6.33	آمد	آمد	âmad
6.33	به	به	bih
6.33	دستان	دستان	dastân
6.33	سام	سام	sâm
6.33	آگهی	آگهی	âgahî
6.34	که	که	kih
6.34	زیبا	fail	noxlit
6.34	مهی	مهی	mihî
6.34	آید	fail	noxlit
6.34	اندر	اندر	andar
6.34	مهی	مهی	mihî
6.35	پذیره	پذیره	paẕîrah
6.35	شدش	fail	noxlit
6.35	زال	زال	zâl
6.35	و	و	û
6.35	بنواختش	fail	noxlit
6.36	ز	ز	zi
6.36	آئین	fail	noxlit
6.36	یکی	fail	noxlit
6.36	پایگه	پایگه	pây-gah
6.36	ساختش	fail	noxlit
6.37	سوی	سوی	sûy
6.37	تخت	تخت	taḫt
6.37	پیروزه	پیروزه	pîrûzah
6.37	باز	باز	bâz
6.37	آمدند	fail	noxlit
6.38	گشاده	fail	noxlit
6.38	دل	دل	dil
6.38	و	و	û
6.38	بزم	بزم	bazm
6.38	ساز	ساز	sâz
6.38	آمدند	fail	noxlit
6.39	یکی	fail	noxlit
6.39	پهلوانی	پهلوانی	pahlavânî
6.39	نهادند	fail	noxlit
6.39	خوان	خوان	ḫvân
6.40	نشستند	fail	noxlit
6.40	بر	بر	bar:bur
6.40	خوان	خوان	ḫvân
6.40	او	او	û
6.40	فرخان	fail	noxlit
6.41	گسارنده-ی	fail	noxlit
6.41	می	می	may:mî
6.41	می	می	may:mî
6.41	آورد	آورد	âvard
6.41	و	و	û
6.41	جام	جام	ǧâm
6.42	نگه	نگه	nigah
6.42	کرد	کرد	kard
6.42	مهراب	fail	noxlit
6.42	در	در	dar
6.42	پور	پور	pûr
6.42	سام	سام	sâm
6.43	خوش	خوش	ḫvaš
6.43	آمد	آمد	âmad
6.43	هماناش	fail	noxlit
6.43	دیدار	دیدار	dîdâr
6.43	اوی	اوی	ûy
6.44	دلش	fail	noxlit
6.44	تیزتر	fail	noxlit
6.44	گشت	گشت	gašt
6.44	بر	بر	bar:bur
6.44	کار	کار	kâr
6.44	اوی	اوی	ûy
6.45	که	که	kih
6.45	چو	چو	čû
6.45	مهراب	fail	noxlit
6.45	بر	بر	bar:bur
6.45	خاست	خاست	ḫâst
6.45	از	از	az
6.45	خوان	خوان	ḫvân
6.45	زال	زال	zâl
6.46	نگه	نگه	nigah
6.46	کرد	کرد	kard
6.46	زال	زال	zâl
6.46	اندران	اندران	andar-ân
6.46	برز	برز	burz
6.46	و	و	û
6.46	یال	یال	yâl
6.47	چنین	چنین	čun-în
6.47	گفت	گفت	guft
6.47	با	با	bâ
6.47	مهتران	fail	noxlit
6.47	زال	زال	zâl
6.47	زر	زر	zar
6.48	که	که	kih
6.48	زیبنده	fail	noxlit
6.48	تر	تر	tar
6.48	زین	زین	z-în:zîn
6.48	که	که	kih
6.48	بندد	fail	noxlit
6.48	کمر	کمر	kamar
6.49	به	به	bih
6.49	چهر	چهر	čihr
6.49	و	و	û
6.49	به	به	bih
6.49	بالای	fail	noxlit
6.49	او	او	û
6.49	مرد	مرد	mard:murd
6.49	نیست	نیست	nîst
6.50	کسی	fail	noxlit
6.50	گوئی	fail	noxlit
6.50	او	او	û
6.50	را	را	râ
6.50	همآورد	همآورد	noxlit
6.50	نیست	نیست	nîst
6.51	یکی	fail	noxlit
6.51	نامدار	نامدار	nâm-dâr
6.51	از	از	az
6.51	میان	میان	miyân
6.51	مهان	fail	noxlit
6.52	چنین	چنین	čun-în
6.52	گفت	گفت	guft
6.52	با	با	bâ
6.52	پهلوان	پهلوان	pahlavân
6.52	جهان	جهان	ǧihân
6.53	پس	پس	pas
6.53	پردهٔ	fail	noxlit
6.53	او	او	û
6.53	یکی	fail	noxlit
6.53	دختر	دختر	duḫtar
6.53	است	است	ast
6.54	که	که	kih
6.54	رویش	fail	noxlit
6.54	ز	ز	zi
6.54	خورشید	خورشید	ḫvaršîd
6.54	روشنتر	fail	noxlit
6.54	است	است	ast
6.55	ز	ز	zi
6.55	سر	سر	sar
6.55	تا	تا	tâ
6.55	به	به	bih
6.55	پایش	fail	noxlit
6.55	به	به	bih
6.55	کردار	کردار	kardâr
6.55	عاج	عاج	ʿâǧ
